abuse,text_punct
1,Are of to school Maths lesson perhaps
1,I wonder if he follows the religion of the Slave Trading Paedophile
1,Youre done being nice Sorry When was this That you were nice
1,RT It is VERY MUCH in the public interest Tommy Robinson deserves exoneration for the years of persecution at the hands of the establishment MuslimRapeGangs
1,Shush youll wake her
1,RT The house of lords are full of Zionists who graduated from the freemasons to get easy access to the house of lords
1,Until the labour party clean out the nasty rascists like and understand that british patriotism is as valid as any other heritage pride they are doomed The british will not be brow beaten by filth like the loony lefties
1,of course  but as we can see  Diane already KNOWS somehow and has reached a conclusion based as usual on a prejudice
1,What the hell is Europe day Seems that you are more interested in a foreign power than your supposed own country
1,Jess will shout and mouth off but doesn’t have a solution to the problem because it’s easier to just shout and blame anybody else than provide a workable solution So put up or shut up
1,This is an absolute disgrace 🤬🤬🤬Jihadists could be released in just DAYS as Lords block Boris’ new terror plans
1,You guys are morons Unreal No more please
1,Godi media is making people brainlesa turning them into terrorist spreading venoms false news bootlicking frqming innocent as traitor and terrorist without proofs please take care of that Love you and kudos to you
1,Playing what Keep up love
1,The beauty of a Tory  seat majority means the likes of Starmer and yourself are now irrelevant in these matters and rightly so after both Liebour and the Lib Dumbs were so convincingly hammered in the  general election Go do something useful for once 🤦‍♂️
1,Cunt
1,Stick your black passport up your arse Priti Vacant 😡 you ain’t taking my burgundy passport 👍 it’s got  years left so when we RejoinEU 🇪🇺 it will still be burgundy 😁 best  quid I have ever spent
1,as a member of Parliament you should hold your head in shame not asleep You don it deserve to be a MP This is serious and you can’t even stay awake Shame on you 
1,What a lovely person Maybe he should have gone to a comprehensive and learnt about life in the real world Never mind mummy must be very proud 
1,Are you on drugs
1,They cant People do make a deal out of it Its what stops creepy blokes from going into the the womens toilets
1,Your divisive statements are destroying our lives About time you stood down and got out of the house You are playing a dangerous game here The people will loose lives with this stupid negativity
1,Banned for shaggin a few brass 🤨 pull your neck in ffs
1,Is that Only I cant see her shoes TBH Neither can she
1,How is your fast going I hope you will agree that the racist beheading of this baby by a Somali Muslim was calculated and premeditated No mental illness Just a dick ideology
1,RT Dianne Abbots son gets  years in prison but Dianne’s hoping to have him out in  years LabourLeadershipElection
1,Is that Only I cant see her shoes TBH Neither can she
1,Oh shut up about Brexit Is that all your broken computer program brain can spout about
1,Amazingly jess philips has a contribution to make about the experience and feelings of jess philips A rare insight And sorely sought after
1,Part of Ramadan Bombathon Is it a honour killing A mistaken identity Or pure Muslim sectarian conflict Don’t expect any answer from Sayeeda or Naz
1,Twisted view of the same model and ambitions the Nazis strived for
1,RT Thing is when makes a simple mistake with numbers thats her at her worst When makes a simple mistake with numbers thats her at her best 🤣
1,because of Saudi when you hear someone yelling Islamophobia in UK gov lets not forget that they are very selective about it and that people like and others who are in the Lords by tokenism dont care about the thousands of Shia killed on a daily basis
1,It wasn’t vague you’re just deaf n dumb
1,she needs to take her head from up her backside then maybe she will see just what she really is overpaid under worked and tory biased
1,That’s a pretty dumb thing to say is not ‘ The Messiah’ she’s a very dim buffoon 🤷‍♂️🇬🇧🔱🇬🇧
1,RT LOL it ain’t happening suck it up dear 👍👍
1,Can Priti Patel do anything other than smirk like the smug fuck that she is
1,Yes because you have always been nice and constructive havent you Trying to score political points during these awful times makes you irrelevant and of no use to any demographic
